VendorNumber,VendorName,InvoiceDate,PONumber,PODate,PayDate,invoice_quantity,invoice_dollars,Freight,Approval,total_item_quantity,total_item_dollars,average_purchase_price,number_of_purchase_lines,number_of_brands,invoice_year,invoice_month,invoice_quarter,invoice_day_of_week,po_to_invoice_days,invoice_to_pay_days,quantity_difference,absolute_quantity_difference,quantity_difference_percentage,dollar_difference,absolute_dollar_difference,dollar_difference_percentage,invoice_cost_per_unit,purchase_cost_per_unit,freight_percentage,freight_per_unit,invoice_plus_freight,vendor_invoice_count,vendor_average_invoice_value,vendor_average_freight,vendor_average_freight_percentage,invoice_vs_vendor_average,invoice_vs_vendor_average_percentage,freight_vs_vendor_average,freight_vs_vendor_average_percentage,anomaly_prediction,anomaly_status,anomaly_score,risk_category
12331,STELLAR IMPORTING CO LLC   ,2025-01-06,13656,2024-12-23,2025-02-05,83,626.72,3.01,Unknown,141,2629.96,18.2544,25,3,2025,1,1,0,14,30,-58,58,41.13475177304964,-2003.24,2003.24,76.16997977155546,7.550843373493977,18.652198581560285,0.48027827418943064,0.036265060240963855,629.73,51,481.5701960784314,2.337843137254902,0.49321135865080673,145.1498039215686,30.140944166305637,0.6721568627450978,28.751153233246658,1,Normal,24.86,Low
2496,DUGGANS DISTILLED PRODUCTS ,2024-01-06,8174,2023-12-24,2024-02-10,24,418.8,11.39,Unknown,24,418.8,17.45,4,1,2024,1,1,5,13,35,0,0,0.0,0.0,0.0,0.0,17.45,17.45,2.7196752626552056,0.47458333333333336,430.19,55,3350.8454545454547,17.077636363636362,0.5368168125210476,-2932.0454545454545,87.50166172444945,-5.687636363636361,33.30458760526791,1,Normal,24.85,Low
9815,WINE GROUP INC             ,2024-01-06,8190,2023-12-24,2024-02-08,3532,21330.38,580.64,Unknown,3532,21330.38,7.281162790697675,301,60,2024,1,1,5,13,33,0,0,0.0,0.0,0.0,0.0,6.039178935447339,6.039178935447339,2.722126844435026,0.16439411098527745,21911.02,55,95611.578,492.7347272727273,0.5469435876857932,-74281.19799999999,77.69058889499763,87.90527272727269,17.840283597185422,1,Normal,24.8,Low
5455,MARSALLE COMPANY           ,2025-01-08,13616,2024-12-21,2025-02-03,214,5206.6,26.03,Unknown,92,740.5999999999999,8.05,8,1,2025,1,1,2,18,26,122,122,132.6086956521739,4466.0,4466.0,603.0245746691872,24.329906542056076,8.049999999999999,0.4999423808243383,0.12163551401869159,5232.63,55,3369.294363636364,17.040181818181818,0.569168669914578,1837.3056363636365,54.53087317608829,8.989818181818183,52.756586037280876,1,Normal,24.8,Low
8112,MOET HENNESSY USA INC      ,2024-09-03,11720,2024-08-19,2024-10-03,6013,140933.91,718.76,Unknown,6013,140933.91,30.831267056530216,513,68,2024,9,3,1,15,30,0,0,0.0,0.0,0.0,0.0,23.438202228504906,23.438202228504906,0.5099979132062681,0.11953434225844005,141652.67,55,172236.27636363634,879.0410909090909,0.5488505898007636,-31302.366363636334,18.1740844754149,-160.28109090909095,18.23362895849734,1,Normal,24.78,Low
4425,MARTIGNETTI COMPANIES ,2024-07-01,10657,2024-06-13,2024-08-11,85,972.19,4.86,Unknown,85,972.19,12.48375,8,5,2024,7,3,0,18,41,0,0,0.0,0.0,0.0,0.0,11.437529411764707,11.437529411764707,0.49990228247564783,0.0571764705882353,977.0500000000001,82,339776.7075609756,1767.4297560975608,0.5925927593107073,-338804.5175609756,99.71387385351436,-1762.569756097561,99.72502443261277,1,Normal,24.76,Low
7239,REMY COINTREAU USA INC     ,2024-08-08,11253,2024-07-18,2024-09-10,5320,132868.29,677.63,Unknown,5320,132868.29,32.79925531914894,376,27,2024,8,3,3,21,33,0,0,0.0,0.0,0.0,0.0,24.975242481203008,24.975242481203008,0.5100012952676669,0.12737406015037595,133545.92,55,60999.24145454545,308.70309090909086,0.5736630349405052,71869.04854545456,117.81957747623618,368.92690909090913,119.50865409363634,1,Normal,24.75,Low
9165,ULTRA BEVERAGE COMPANY LLP ,2024-07-11,10751,2024-06-19,2024-08-18,21059,249611.36,1123.25,Unknown,21059,249611.36,14.831904422253924,1402,253,2024,7,3,3,22,38,0,0,0.0,0.0,0.0,0.0,11.85295408139038,11.85295408139038,0.4499995513024728,0.05333824018234484,250734.61,55,240192.98054545454,1237.3581818181817,0.5440808922979965,9418.379454545444,3.921171814912007,-114.10818181818172,9.221920014341398,1,Normal,24.71,Low
9165,ULTRA BEVERAGE COMPANY LLP ,2024-02-17,8739,2024-02-01,2024-03-23,14392,172532.77,897.17,Unknown,14392,172532.77,14.792116279069768,1290,288,2024,2,1,5,16,35,0,0,0.0,0.0,0.0,0.0,11.988102418010005,11.988102418010005,0.5199997658415847,0.062338104502501386,173429.94,55,240192.98054545454,1237.3581818181817,0.5440808922979965,-67660.21054545455,28.169104022858992,-340.18818181818176,27.493104811276808,1,Normal,24.67,Low
480,BACARDI USA INC            ,2024-03-06,8914,2024-02-14,2024-04-04,13341,148069.14,695.92,Unknown,13341,148069.14,13.680226130653267,1194,98,2024,3,1,2,21,29,0,0,0.0,0.0,0.0,0.0,11.098803687879471,11.098803687879471,0.4699966515642624,0.05216400569672438,148765.06000000003,55,320443.24945454544,1623.3867272727273,0.5239077851189218,-172374.10945454543,53.79239841936396,-927.4667272727273,57.13159481295389,1,Normal,24.66,Low
480,BACARDI USA INC            ,2024-02-23,8719,2024-02-01,2024-03-24,15365,163835.98,802.8,Unknown,15365,163835.98,13.284745627980922,1258,96,2024,2,1,4,22,30,0,0,0.0,0.0,0.0,0.0,10.662933940774488,10.662933940774488,0.4900022571354594,0.05224861698665799,164638.78,55,320443.24945454544,1623.3867272727273,0.5239077851189218,-156607.26945454543,48.872076325876854,-820.5867272727273,50.54782779031983,1,Normal,24.59,Low
8112,MOET HENNESSY USA INC      ,2024-08-12,11334,2024-07-24,2024-09-16,9614,185054.01,943.78,Unknown,9614,185054.01,26.031862595419845,655,66,2024,8,3,0,19,35,0,0,0.0,0.0,0.0,0.0,19.248388807988352,19.248388807988352,0.510002458201257,0.09816725608487623,185997.79,55,172236.27636363634,879.0410909090909,0.5488505898007636,12817.733636363671,7.441947716810857,64.73890909090903,7.3647193243215785,1,Normal,24.58,Low
4425,MARTIGNETTI COMPANIES ,2024-03-30,9363,2024-03-16,2024-05-15,269,2868.35,14.92,Unknown,269,2868.35,11.095652173913043,23,4,2024,3,1,5,14,46,0,0,0.0,0.0,0.0,0.0,10.663011152416356,10.663011152416356,0.5201596736799903,0.05546468401486989,2883.27,82,339776.7075609756,1767.4297560975608,0.5925927593107073,-336908.35756097565,99.15581323375875,-1752.5097560975607,99.15583632398817,1,Normal,24.57,Low
9552,M S WALKER INC             ,2024-06-10,10383,2024-05-25,2024-07-16,23832,183148.33,934.06,Unknown,23832,183148.33,8.409013190034196,2047,242,2024,6,2,0,16,36,0,0,0.0,0.0,0.0,0.0,7.684975243370258,7.684975243370258,0.51000192030143,0.03919352131587781,184082.38999999998,55,198833.04181818184,1010.0330909090909,0.5308963274320445,-15684.711818181851,7.888382974357132,-75.97309090909096,7.5218417686405274,1,Normal,24.57,Low
9165,ULTRA BEVERAGE COMPANY LLP ,2024-05-23,10051,2024-05-02,2024-06-23,21242,233097.26,1118.87,Unknown,21242,233097.26,13.7880550871276,1779,312,2024,5,2,3,21,31,0,0,0.0,0.0,0.0,0.0,10.97341399114961,10.97341399114961,0.48000135222524704,0.052672535542792574,234216.13,55,240192.98054545454,1237.3581818181817,0.5440808922979965,-7095.720545454533,2.9541748178239233,-118.48818181818183,9.575899974579274,1,Normal,24.55,Low
7245,PROXIMO SPIRITS INC.       ,2024-12-10,13227,2024-11-25,2025-01-13,11279,126078.57,579.96,Unknown,503,6224.12,11.482692307692307,52,6,2024,12,4,1,15,34,10776,10776,2142.3459244532805,119854.45000000001,119854.45000000001,1925.6449104451715,11.178169163932973,12.373996023856858,0.45999887213187773,0.05141945207908503,126658.53000000001,55,137964.18,708.996,0.545621229333857,-11885.609999999986,8.614997023140344,-129.03599999999994,18.199820591371456,1,Normal,24.53,Low
4425,MARTIGNETTI COMPANIES ,2024-01-11,8255,2023-12-30,2024-02-14,119,1460.51,6.72,Unknown,119,1460.51,13.943636363636363,11,4,2024,1,1,3,12,34,0,0,0.0,0.0,0.0,0.0,12.273193277310924,12.273193277310924,0.46011324811196086,0.05647058823529411,1467.23,82,339776.7075609756,1767.4297560975608,0.5925927593107073,-338316.1975609756,99.57015593844439,-1760.7097560975608,99.61978686978556,1,Normal,24.53,Low
6213,MHW LTD                    ,2024-12-23,13360,2024-12-05,2025-01-31,4671,55008.7,280.54,Unknown,24,188.16,7.84,2,1,2024,12,4,0,18,39,4647,4647,19362.5,54820.53999999999,54820.53999999999,29135.065901360544,11.776643117105545,7.84,0.5099920558020823,0.060059944337400986,55289.24,55,34333.327454545455,174.9378181818182,0.5578323093574249,20675.372545454542,60.21954199699129,105.60218181818183,60.365553266719196,1,Normal,24.52,Low
12546,JIM BEAM BRANDS COMPANY    ,2024-10-03,12271,2024-09-23,2024-11-04,920,7231.8,33.27,Unknown,920,7231.8,12.037088607594937,79,50,2024,10,4,3,10,32,0,0,0.0,0.0,0.0,0.0,7.860652173913044,7.860652173913044,0.46005143947564925,0.036163043478260874,7265.070000000001,55,440057.2918181818,2252.381272727273,0.5328791515223349,-432825.4918181818,98.35662307284572,-2219.111272727273,98.52289661600163,1,Normal,24.5,Low
7239,REMY COINTREAU USA INC     ,2024-06-05,10233,2024-05-15,2024-07-02,6282,144517.47,722.59,Unknown,6282,144517.47,26.257359050445103,337,28,2024,6,2,2,21,27,0,0,0.0,0.0,0.0,0.0,23.005009551098375,23.005009551098375,0.5000018336883423,0.11502546959567017,145240.06,55,60999.24145454545,308.70309090909086,0.5736630349405052,83518.22854545455,136.91683134730368,413.88690909090917,134.0728101788892,1,Normal,24.5,Low
7153,PINE STATE TRADING CO      ,2024-08-28,11598,2024-08-10,2024-10-03,17170,160131.1,768.63,Unknown,17170,160131.1,11.883235294117648,782,263,2024,8,3,2,18,36,0,0,0.0,0.0,0.0,0.0,9.326214327315085,9.326214327315085,0.4800004496315831,0.044765870704717534,160899.73,55,56892.21072727272,288.8149090909091,0.5313437314649334,103238.88927272728,181.46401405919897,479.8150909090909,166.1323829920641,1,Normal,24.5,Low
9552,M S WALKER INC             ,2024-03-16,9119,2024-02-28,2024-04-21,20549,147984.0,665.93,Unknown,20549,147984.0,7.817486005089059,1965,227,2024,3,1,5,17,36,0,0,0.0,0.0,0.0,0.0,7.201518322059467,7.201518322059467,0.4500013514974591,0.032406929777604745,148649.93,55,198833.04181818184,1010.0330909090909,0.5308963274320445,-50849.04181818184,25.573738324980987,-344.10309090909095,34.068496765722536,1,Normal,24.49,Low
5992,MCCORMICK DISTILLING CO    ,2025-01-07,13585,2024-12-19,2025-02-04,690,7400.07,37.74,Unknown,277,6088.16,21.97869565217391,23,3,2025,1,1,1,19,28,413,413,149.09747292418774,1311.9099999999999,1311.9099999999999,21.54854668734067,10.724739130434783,21.978916967509026,0.5099951757213108,0.05469565217391305,7437.8099999999995,54,5750.979074074074,29.034259259259258,0.5736950365093327,1649.090925925926,28.6749595970567,8.705740740740744,29.98437350511849,1,Normal,24.48,Low
90058,ZORVINO VINEYARDS          ,2024-12-25,13444,2024-12-09,2025-01-19,185,1525.86,8.24,Unknown,6181,108698.79,25.425187601957585,613,49,2024,12,4,2,16,25,-5996,5996,97.00695680310629,-107172.93,107172.93,98.59624932347452,8.247891891891891,17.585955347031224,0.5400233311050818,0.04454054054054054,1534.1,55,1565.8674545454546,8.157818181818183,0.6955931432420391,-40.00745454545472,2.554970692399263,0.08218181818181769,1.0073994829276929,1,Normal,24.48,Low
5612,MILTONS DISTRIBUTING CO    ,2024-02-01,8580,2024-01-21,2024-03-10,108,778.26,4.2,Unknown,108,778.26,7.49125,8,8,2024,2,1,3,11,38,0,0,0.0,0.0,0.0,0.0,7.206111111111111,7.206111111111111,0.5396654074473827,0.03888888888888889,782.46,10,182.41799999999998,0.9460000000000001,0.5113589834073771,595.842,326.63552938854724,3.254,343.9746300211416,1,Normal,24.47,Low
480,BACARDI USA INC            ,2024-05-18,10022,2024-05-01,2024-06-28,21903,274587.75,1400.4,Frank Delahunt,21903,274587.75,13.703031470777136,1557,96,2024,5,2,5,17,41,0,0,0.0,0.0,0.0,0.0,12.536536090946445,12.536536090946445,0.5100009013512075,0.0639364470620463,275988.15,55,320443.24945454544,1623.3867272727273,0.5239077851189218,-45855.49945454544,14.31002198754385,-222.9867272727272,13.735896907777642,1,Normal,24.46,Low
1128,BROWN-FORMAN CORP          ,2024-03-17,9181,2024-03-03,2024-04-18,14855,170276.77,902.47,Unknown,14855,170276.77,17.763406022845274,963,67,2024,3,1,6,14,32,0,0,0.0,0.0,0.0,0.0,11.462589700437562,11.462589700437562,0.5300018317237284,0.06075193537529452,171179.24,55,245989.69236363636,1247.3032727272725,0.5370116546414537,-75712.92236363637,30.778900382424602,-344.8332727272725,27.64630545491013,1,Normal,24.46,Low
9165,ULTRA BEVERAGE COMPANY LLP ,2024-04-15,9559,2024-03-29,2024-05-13,15283,204150.85,959.51,Unknown,15283,204150.85,16.056664074650076,1286,222,2024,4,2,0,17,28,0,0,0.0,0.0,0.0,0.0,13.358035071648237,13.358035071648237,0.47000049228303487,0.06278283059608715,205110.36000000002,55,240192.98054545454,1237.3581818181817,0.5440808922979965,-36042.130545454536,15.005488696466657,-277.84818181818173,22.454951678576197,1,Normal,24.44,Low
9165,ULTRA BEVERAGE COMPANY LLP ,2024-07-25,11044,2024-07-03,2024-08-22,19967,243271.98,1167.71,Unknown,19967,243271.98,15.805503731343284,1608,262,2024,7,3,3,22,28,0,0,0.0,0.0,0.0,0.0,12.183702108478991,12.183702108478991,0.48000184813721664,0.058481995292232185,244439.69,55,240192.98054545454,1237.3581818181817,0.5440808922979965,3078.9994545454683,1.2818856935591392,-69.64818181818168,5.628780965899479,1,Normal,24.43,Low
2496,DUGGANS DISTILLED PRODUCTS ,2025-01-09,13555,2024-12-18,2025-02-16,119,1699.91,7.65,Unknown,24,193.32,8.055,2,2,2025,1,1,3,22,38,95,95,395.83333333333337,1506.5900000000001,1506.5900000000001,779.3244361680116,14.284957983193278,8.055,0.45002382479072417,0.0642857142857143,1707.5600000000002,55,3350.8454545454547,17.077636363636362,0.5368168125210476,-1650.9354545454546,49.269221064968676,-9.427636363636362,55.20457376473218,1,Normal,24.38,Low
660,SAZERAC NORTH AMERICA INC. ,2024-01-10,8200,2023-12-25,2024-02-10,1393,10819.92,317.76,Unknown,1393,10819.92,8.190544217687075,147,34,2024,1,1,2,16,31,0,0,0.0,0.0,0.0,0.0,7.76735104091888,7.76735104091888,2.9368054477297427,0.22811198851399855,11137.68,55,64326.86454545454,326.0423636363637,0.5426635144470284,-53506.94454545454,83.17978021087217,-8.282363636363698,2.5402722345618405,1,Normal,24.35,Low
8112,MOET HENNESSY USA INC      ,2024-06-09,10335,2024-05-22,2024-07-10,6591,140623.21,689.05,Unknown,6591,140623.21,29.72356164383562,584,66,2024,6,2,6,18,31,0,0,0.0,0.0,0.0,0.0,21.335641025641024,21.335641025641024,0.48999734823291263,0.10454407525413442,141312.25999999998,55,172236.27636363634,879.0410909090909,0.5488505898007636,-31613.066363636346,18.354476206216162,-189.99109090909099,21.61344820781985,1,Normal,24.29,Low
9552,M S WALKER INC             ,2024-05-16,9939,2024-04-25,2024-06-09,25390,201226.95,1006.13,Unknown,25390,201226.95,8.98049495434887,2081,309,2024,5,2,3,21,24,0,0,0.0,0.0,0.0,0.0,7.925441118550611,7.925441118550611,0.4999976394811927,0.03962701851122489,202233.08000000002,55,198833.04181818184,1010.0330909090909,0.5308963274320445,2393.908181818173,1.2039790569654039,-3.9030909090909063,0.3864319836865828,1,Normal,24.29,Low
9552,M S WALKER INC             ,2024-09-12,11869,2024-08-30,2024-10-27,27972,214082.29,1091.82,Unknown,27972,214082.29,8.295573622402891,2214,265,2024,9,3,3,13,45,0,0,0.0,0.0,0.0,0.0,7.653449520949521,7.653449520949521,0.5100001499423422,0.03903260403260403,215174.11000000002,55,198833.04181818184,1010.0330909090909,0.5308963274320445,15249.24818181817,7.66937328040401,81.78690909090903,8.097448472435282,1,Normal,24.25,Low
6215,MOONLIGHT MEADERY          ,2024-06-14,10523,2024-06-03,2024-07-27,1096,9742.28,44.81,Unknown,1096,9742.28,8.890625,80,6,2024,6,2,4,11,43,0,0,0.0,0.0,0.0,0.0,8.888941605839417,8.888941605839417,0.4599539327549609,0.04088503649635037,9787.09,54,1321.4368518518518,6.770555555555556,0.5466463579940751,8420.84314814815,637.2490018230718,38.03944444444445,561.8363830310988,1,Normal,24.25,Low
9552,M S WALKER INC             ,2024-09-26,12115,2024-09-15,2024-11-06,23526,179284.73,860.57,Unknown,23526,179284.73,8.790618374558303,2264,278,2024,9,3,3,11,41,0,0,0.0,0.0,0.0,0.0,7.62070602737397,7.62070602737397,0.48000183841646743,0.0365795290317096,180145.30000000002,55,198833.04181818184,1010.0330909090909,0.5308963274320445,-19548.311818181828,9.83152077714393,-149.46309090909085,14.797841006829293,1,Normal,24.24,Low
4425,MARTIGNETTI COMPANIES ,2024-06-11,10400,2024-05-26,2024-07-10,114,1479.84,6.66,Unknown,114,1479.84,15.438181818181818,11,5,2024,6,2,1,16,29,0,0,0.0,0.0,0.0,0.0,12.981052631578947,12.981052631578947,0.45004865390853066,0.05842105263157895,1486.5,82,339776.7075609756,1767.4297560975608,0.5925927593107073,-338296.8675609756,99.56446690809891,-1760.7697560975607,99.62318162987675,1,Normal,24.22,Low
4425,MARTIGNETTI COMPANIES ,2024-03-06,8971,2024-02-17,2024-04-04,100,1218.7,6.22,Unknown,100,1218.7,14.940000000000001,10,3,2024,3,1,2,18,29,0,0,0.0,0.0,0.0,0.0,12.187000000000001,12.187000000000001,0.5103799130220726,0.0622,1224.92,82,339776.7075609756,1767.4297560975608,0.5925927593107073,-338558.0075609756,99.64132326528554,-1761.2097560975608,99.64807653721223,1,Normal,24.19,Low
9165,ULTRA BEVERAGE COMPANY LLP ,2024-03-13,9081,2024-02-24,2024-04-10,14363,175289.35,788.8,Unknown,14363,175289.35,15.283536392405063,1264,228,2024,3,1,2,18,28,0,0,0.0,0.0,0.0,0.0,12.204229617767876,12.204229617767876,0.449998816242972,0.05491888881152962,176078.15,55,240192.98054545454,1237.3581818181817,0.5440808922979965,-64903.630545454536,27.021451833465242,-448.55818181818177,36.25128022017583,1,Normal,24.13,Low
1128,BROWN-FORMAN CORP          ,2024-09-09,11730,2024-08-21,2024-10-09,17998,242967.77,1190.54,Unknown,17998,242967.77,18.693544776119403,1072,61,2024,9,3,0,19,30,0,0,0.0,0.0,0.0,0.0,13.499709412156905,13.499709412156905,0.48999914680041723,0.06614846094010446,244158.31,55,245989.69236363636,1247.3032727272725,0.5370116546414537,-3021.922363636375,1.2284751993466427,-56.76327272727258,4.550879803526666,1,Normal,24.12,Low
90047,CRUSH WINES                ,2025-01-09,13608,2024-12-21,2025-02-09,472,5686.68,26.73,Unknown,82,1290.6799999999998,15.74,6,1,2025,1,1,3,19,31,390,390,475.60975609756093,4396.0,4396.0,340.59565500356405,12.048050847457628,15.739999999999998,0.47004579121737117,0.05663135593220339,5713.41,55,5221.634545454546,26.50418181818182,0.5244739919913821,465.04545454545405,8.906127966199358,0.22581818181818036,0.8520096314132192,1,Normal,24.12,Low
7245,PROXIMO SPIRITS INC.       ,2024-07-12,11016,2024-07-01,2024-08-21,21696,258531.06,1318.51,Frank Delahunt,21696,258531.06,13.23857790368272,1765,66,2024,7,3,4,11,40,0,0,0.0,0.0,0.0,0.0,11.916070243362832,11.916070243362832,0.5100006165603468,0.060772031710914456,259849.57,55,137964.18,708.996,0.545621229333857,120566.88,87.38998774899397,609.514,85.96860913178635,1,Normal,24.1,Low
4425,MARTIGNETTI COMPANIES ,2024-05-12,9962,2024-04-26,2024-06-23,140,1466.84,6.89,Unknown,140,1466.84,10.41,12,3,2024,5,2,6,16,42,0,0,0.0,0.0,0.0,0.0,10.47742857142857,10.47742857142857,0.4697172152381991,0.04921428571428571,1473.73,82,339776.7075609756,1767.4297560975608,0.5925927593107073,-338309.8675609756,99.56829295023503,-1760.5397560975607,99.6101683828605,1,Normal,24.1,Low
9165,ULTRA BEVERAGE COMPANY LLP ,2024-08-16,11378,2024-07-26,2024-09-25,19885,241458.92,1134.86,Unknown,19885,241458.92,15.885240413877055,1643,272,2024,8,3,4,21,40,0,0,0.0,0.0,0.0,0.0,12.142766909730954,12.142766909730954,0.47000127392270286,0.05707115916519989,242593.78,55,240192.98054545454,1237.3581818181817,0.5440808922979965,1265.9394545454707,0.5270509786217096,-102.49818181818182,8.283630667683497,1,Normal,24.09,Low
7239,REMY COINTREAU USA INC     ,2024-02-22,8770,2024-02-03,2024-03-31,1482,40949.15,225.22,Unknown,1482,40949.15,79.95802395209581,167,26,2024,2,1,3,19,38,0,0,0.0,0.0,0.0,0.0,27.631005398110663,27.631005398110663,0.5499992063327321,0.15197031039136302,41174.37,55,60999.24145454545,308.70309090909086,0.5736630349405052,-20050.09145454545,32.869411121261386,-83.48309090909086,27.04316651422048,1,Normal,24.07,Low
8004,SAZERAC CO INC             ,2024-09-13,11851,2024-08-29,2024-10-21,30970,234937.9,1221.68,Unknown,30970,234937.9,10.64029822029822,2079,84,2024,9,3,4,15,38,0,0,0.0,0.0,0.0,0.0,7.585983209557636,7.585983209557636,0.5200012428816296,0.039447206974491444,236159.58,55,180304.9138181818,914.4294545454546,0.5260009675979066,54632.98618181818,30.300331269346152,307.25054545454543,33.60024591588356,1,Normal,24.06,Low
3089,SIDNEY FRANK IMPORTING CO  ,2024-01-06,8183,2023-12-24,2024-02-04,379,4443.66,133.83,Unknown,379,4443.66,14.309642857142858,28,8,2024,1,1,5,13,29,0,0,0.0,0.0,0.0,0.0,11.724696569920845,11.724696569920845,3.011706566208936,0.35311345646437997,4577.49,55,31198.34327272727,155.44636363636363,0.5390820779895983,-26754.68327272727,85.75674367976929,-21.616363636363616,13.905995052371164,1,Normal,24.05,Low
